Month,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Credit_Mix,Credit_History_Age,Monthly_Balance
7,2,14943.51553,0,1,0.9211086258,20,1,13,0,41.15856285,3671.513186
5,2,145432.7323,5,8,15.34754616,10,13,3,0,48.88962486,80378.05777
5,12,156925.4029,10,6,10.04517091,16,12,13,1,22.75883596,125256.4273
5,45,68720.03253,5,7,25.01285922,15,21,3,1,48.67531151,192653.7856
8,63,198743.6618,5,9,24.96123229,19,20,3,1,47.65393839,8301.596689
10,72,192554.5033,8,5,20.86060244,8,23,17,1,20.80484512,16305.85893
5,88,38642.67184,11,14,1.774058709,18,11,7,1,22.866581,17296.86873
8,56,146884.2376,10,6,7.288502274,28,3,7,1,39.85723563,140432.8512
7,33,106802.0392,6,5,24.86202813,20,5,17,0,49.99013399,110157.4045
8,1,55744.69575,1,12,4.990226233,19,27,14,1,32.45116098,7756.775721
8,52,18472.97066,4,0,12.31599928,21,26,11,1,33.07595698,59125.9611
7,98,183376.7238,8,0,23.75648927,5,16,7,1,35.19956866,57650.2216
2,9,96687.46757,13,8,2.638029272,18,28,19,0,21.62256754,80103.57158
7,75,9935.587497,8,4,5.673801479,22,10,15,1,36.85199269,133387.5322
7,34,74777.49513,8,12,1.00219743,27,8,2,1,11.58274112,95462.57019
2,82,189385.8896,2,10,20.83494793,26,24,14,1,42.28309985,196492.7515
4,43,122776.936,3,13,29.78103088,20,1,13,0,17.58142554,126279.1618
10,20,129103.8355,13,11,11.88338736,19,16,11,1,14.50143995,39993.63129
4,36,63999.61058,14,8,9.237877084,25,4,3,0,11.43189419,128056.3159
2,56,140666.5945,9,2,25.51841057,1,21,5,1,22.19618091,135203.1947
10,4,191807.8258,3,0,5.317222747,26,12,19,1,33.27987414,171147.224
10,28,120928.5438,11,9,29.14938531,15,24,11,0,20.61177452,186049.6449
6,99,50980.98584,7,12,1.157424719,11,11,14,0,16.10724699,186885.7697
10,5,162216.0258,8,1,11.24206522,1,24,6,0,28.95457664,11196.27442
6,34,49858.58531,0,13,22.08419459,6,13,3,0,45.76377396,199359.4152
10,79,72719.20513,12,13,1.357627675,18,0,18,1,30.59467467,139530.4137
4,43,150508.803,12,5,22.00486421,9,21,15,0,48.98462346,68990.28432
9,88,118536.6684,8,12,14.57296875,8,26,19,0,47.087919,114626.6326
9,76,16373.46319,0,2,16.51804284,1,10,18,0,14.90900346,80165.61743
8,65,170071.6228,0,0,24.47927787,28,5,10,1,24.73255806,14541.21707
2,16,78950.19508,13,13,8.619085623,9,2,12,0,48.39992676,93412.38723
6,36,68849.27874,3,14,18.72030389,28,18,10,1,37.59092608,30438.31413
4,68,184008.94,7,3,21.78612469,11,6,5,1,26.59051257,105714.5603
8,11,95092.00001,5,11,29.20345775,16,20,5,0,25.4414339,186423.7401
11,30,189243.2676,7,7,26.28508404,19,16,17,0,36.70328053,62549.34845
1,94,23829.5674,1,2,27.49205689,21,21,8,1,47.41450126,81473.93889
4,55,980.0999862,9,3,2.185460909,7,5,6,1,45.97320854,108998.832
4,90,45230.43602,4,5,18.77027271,11,13,11,1,14.03318194,67091.23667
2,95,141428.1067,10,3,21.81307281,25,28,6,1,42.0956387,119300.7304
2,57,95618.04196,2,14,18.9344308,27,7,14,0,37.31708368,12630.21341
10,11,135885.936,3,6,4.148946203,6,12,11,0,11.69952363,193388.2861
10,83,118340.5495,8,4,1.179407785,10,23,3,0,29.51402319,23235.54527
10,10,14033.69115,6,9,13.7333161,13,9,16,1,25.22800147,178103.2276
3,43,66494.86321,10,7,19.56142309,1,15,11,0,20.66985618,130884.6895
4,2,103613.9365,9,4,26.19717754,11,25,2,0,28.27304387,156344.1149
10,95,39212.0624,2,3,24.35692586,13,15,12,1,12.97094654,94922.7693
8,14,95674.3693,10,14,17.99189624,16,4,9,1,26.43237636,21272.79082
8,47,122232.3068,7,8,15.04393437,6,4,9,0,35.95370563,25959.39843
5,34,110243.3061,11,6,12.92819376,10,6,10,0,40.95289935,190743.0167
5,83,39579.5892,5,2,8.082699149,19,13,3,1,28.47764972,68678.60852
1,9,96643.06211,13,12,29.30587506,2,20,19,0,13.46169203,56960.2556
3,47,143646.812,11,8,1.215917861,1,14,13,0,20.85620146,92325.87604
10,89,8150.663731,7,13,4.602133511,25,26,10,1,18.02587801,198169.1793
2,90,68272.99583,11,7,25.4649038,1,8,0,0,15.63591558,10850.21698
3,7,81770.2002,6,9,23.31582371,10,3,19,1,10.36182876,223.0197177
6,48,42119.34642,7,6,3.329409289,1,17,12,0,45.72290897,93400.20441
10,29,91096.13779,9,11,22.52856419,3,0,13,1,32.98892033,88065.69492
3,99,186992.6493,6,10,21.75553817,28,2,3,1,10.58352899,88147.61228
8,76,5204.725545,13,12,12.68702065,21,20,4,0,42.47330218,153951.05
2,91,187240.8783,11,12,23.12993179,17,20,3,1,35.91328317,102894.5358
7,4,198845.7924,14,10,23.4028574,17,7,18,1,29.21284259,190076.4871
4,11,141912.102,9,8,24.83141027,29,26,2,0,37.86511136,11524.81416
2,69,180899.7568,7,14,2.420743433,3,16,5,1,45.03580056,129844.384
9,69,45578.51817,3,6,26.02235849,6,4,16,0,33.58217201,143386.729
3,10,115144.7893,4,2,0.3322851999,0,8,19,0,21.28433523,187121.9524
3,74,91368.99561,9,8,18.75513297,24,26,10,0,16.02031758,166923.5413
9,55,69935.78808,6,12,2.555974568,20,26,9,1,27.77445217,148820.9397
3,85,163988.8415,1,10,2.650869062,14,24,19,0,36.69175792,31803.00379
5,43,59514.72307,14,2,14.38698159,20,27,6,1,11.69553257,64253.02848
2,59,17808.32154,3,14,12.09508214,13,20,5,1,44.64949955,179030.9905
9,49,92140.9966,7,0,0.07969311675,10,12,3,0,26.35016416,121096.8018
6,95,57632.06775,9,12,24.46109321,0,6,5,0,44.85285496,102700.0194
1,32,1004.555107,3,4,16.1170069,17,0,19,1,42.19151484,137411.1133
2,48,28032.91555,5,12,11.8991137,20,29,19,0,40.76918675,44594.50653
11,15,43748.08527,5,0,17.17465793,12,5,9,1,45.03599549,128118.8298
6,14,28504.36767,10,8,19.17831116,28,3,17,0,23.27720881,71124.81885
9,45,169591.6673,14,9,23.04295196,27,28,10,0,23.79446036,4759.650874
4,14,151791.615,9,12,23.32150383,14,1,3,0,17.3317073,165062.1291
9,66,161399.4197,2,14,25.91365136,11,2,8,1,13.46788928,166123.1405
1,21,175239.2038,7,11,5.93106957,19,15,3,1,28.52887733,172162.5904
2,38,74930.68683,14,9,13.38573693,8,25,4,1,26.04664268,46555.02723
3,0,31424.96477,6,9,18.07489868,14,26,15,1,42.92466462,92443.84941
3,85,121399.7086,1,2,4.477996823,22,14,18,1,30.66509102,104261.6152
4,14,144504.4416,5,13,4.518681399,23,8,4,0,43.80125495,116927.3639
5,38,57667.55464,6,7,28.06602887,25,20,4,1,38.93791984,114193.8036
4,14,73580.65614,3,0,14.34271379,21,2,18,1,47.04146045,126354.9533
10,55,57971.11664,5,14,5.769516847,6,19,11,1,37.169855,162484.8313
9,41,151384.7035,6,13,4.362425923,27,28,16,0,33.14050582,28079.81542
1,25,11846.15489,9,6,12.38794695,29,17,8,1,27.7850267,131383.5504
4,10,12940.51106,4,13,15.97732535,11,27,4,0,15.82418648,36945.07045
6,76,129054.4288,1,9,5.274452518,29,11,14,1,29.61608596,185286.1246
4,28,15085.47674,1,9,15.11907055,22,2,15,1,19.99570701,51139.14304
5,37,5911.66675,2,3,13.61835512,27,23,10,1,17.68495933,98803.77355
1,8,28483.84819,11,10,29.8867518,7,15,13,0,45.46262534,5423.992033
2,59,84260.10858,8,3,29.06060661,25,13,11,0,14.61531957,185410.0521
7,99,143927.165,12,6,11.70566906,11,4,8,1,31.41102478,145213.4622
9,53,160457.5988,3,5,5.741317737,2,2,0,0,16.70910125,156145.623
7,63,88164.90058,11,12,4.705768651,5,21,14,0,43.37130985,104854.4333
9,8,104483.5747,12,4,23.20245075,24,29,1,1,26.10260029,109926.671
4,80,2879.896663,14,12,21.9009719,11,2,7,1,36.74330116,182004.7262
7,57,112134.0663,2,3,24.27089628,25,7,1,1,41.36726959,60425.09634
2,5,16328.02595,5,9,13.90552286,11,18,3,1,47.2404166,109101.0614
1,34,42786.83307,8,7,14.15608718,29,22,0,1,39.95450197,21248.02527
9,30,76403.59943,9,13,11.92993102,3,19,13,1,10.0934969,68498.61082
8,3,139275.4535,2,7,16.68262462,17,27,0,1,33.73126614,35187.41611
6,15,184424.6249,12,14,11.18421691,29,8,14,1,41.91905203,26458.90184
5,43,7792.695065,3,9,26.32532902,22,20,0,1,44.75589109,69550.37621
6,27,10008.86687,2,10,22.74678783,19,15,9,1,39.66764333,178976.6542
9,12,42479.14757,10,7,4.862467409,8,17,17,0,46.66361596,66150.21603
11,34,81512.50822,13,3,21.68341275,20,8,1,1,16.0026057,116371.0814
9,37,188568.7247,8,3,20.99833929,3,5,11,1,43.59341167,165382.9712
2,26,186615.3941,3,5,23.52783844,11,15,9,0,26.41202516,138263.2824
1,79,70898.54784,10,9,20.73606507,19,12,7,1,37.15588504,168323.0888
6,8,112910.9056,1,2,24.41784925,17,12,6,0,39.28377825,115546.7095
6,29,111928.0474,3,4,7.575348082,17,5,14,1,49.10371958,168859.2424
8,37,186973.3315,12,11,6.827170022,29,28,19,0,21.65803228,249.381693
10,67,37037.38404,8,11,25.18618393,25,29,6,1,28.97050561,83574.48316
7,8,65427.35823,5,3,25.71052687,2,21,1,0,22.9446436,59134.93498
3,34,3874.322805,13,6,19.89318895,15,22,9,1,28.34034344,73604.00248
6,47,147011.1957,4,9,0.5852679687,24,14,5,1,38.54759476,173614.894
8,37,135349.1122,14,1,16.11045912,13,13,16,1,40.00377526,47475.7463
5,7,156699.8403,3,1,18.55275498,9,13,10,0,16.78241491,34692.97912
10,59,32945.09556,9,3,1.423708293,27,18,15,1,42.43256075,166377.8114
3,55,99863.64776,11,0,20.5935832,23,3,15,1,33.12074741,189522.6554
3,85,143921.1546,12,2,2.108641059,0,10,18,1,23.70714692,148252.8816
7,69,41318.61174,4,7,6.852850913,27,17,6,1,28.5343247,167262.7924
8,10,127291.9591,10,10,29.0954661,14,11,12,0,14.09945557,50314.06635
5,91,182961.8911,13,5,11.73478378,19,26,4,0,42.54309323,130181.4863
6,13,181601.2394,1,11,5.92491721,21,3,2,1,45.8107191,150441.8149
4,25,31375.54124,9,14,26.34111344,21,27,6,1,27.70441026,55141.92531
9,14,176165.966,2,0,29.60056527,22,29,3,1,17.47984699,167243.8267
2,42,189665.5641,5,1,26.57824629,7,17,10,0,28.32243642,97568.01959
10,21,30529.75772,13,11,18.30743842,7,16,15,1,41.07525259,29715.25046
1,49,146329.0117,11,10,16.63010793,8,9,14,1,30.82664463,28025.42542
6,14,193522.9745,4,1,26.32829278,24,19,6,1,22.23714394,160019.1812
5,25,20713.96537,8,7,7.123760078,20,15,9,1,13.99889614,160885.4334
5,36,25517.63066,1,2,27.98695162,17,12,4,0,26.70919283,62765.03693
6,52,41247.24435,10,2,25.02594271,26,25,5,1,33.26945591,50317.80299
10,87,82743.94832,1,2,2.244252073,10,3,7,0,20.14831269,143222.9697
3,44,24964.54831,11,8,21.24142578,15,3,14,0,45.118608,78419.32885
2,40,55746.53704,4,5,27.3330418,13,28,18,1,42.64719731,151939.7357
2,32,119189.1481,2,10,0.2763912479,4,5,8,0,26.80972121,73155.21678
8,3,7134.859372,13,2,20.84319888,15,23,1,1,36.10385298,86744.88613
4,1,27209.55262,7,3,5.448485359,11,0,7,0,48.91945407,182053.6452
7,69,176389.7695,9,13,25.94866924,19,22,12,0,34.17965242,125056.0564
9,52,133194.4118,10,12,20.48055562,25,17,9,1,42.55107592,178535.5999
10,44,46893.95893,3,9,8.441617471,4,5,18,1,34.83136684,167724.2169
5,32,76922.42166,3,7,29.78305668,29,12,18,0,27.99884983,29269.10052
10,2,94268.16161,14,9,25.07435003,7,6,5,0,46.92421074,173076.0226
9,24,98036.48201,2,7,10.38301923,14,13,19,1,39.25026051,823.1460556
1,80,181968.5863,5,10,8.710713666,14,9,3,0,19.48520196,174185.0738
6,89,55156.19156,7,9,28.38905893,20,2,13,0,38.01402426,65129.004
3,12,89051.11162,0,4,19.07154073,29,23,19,1,22.31728353,30279.99156
7,88,56899.8558,14,12,19.37669639,25,15,18,0,49.77792652,1050.471753
11,16,161778.1108,0,11,1.256916393,6,6,4,1,36.07785437,17090.36519
11,69,182659.8184,10,7,0.4076783906,14,2,4,0,25.39088759,15873.1963
9,52,174317.1402,7,0,28.82117174,24,0,12,1,33.90818863,141718.7886
5,53,66955.29889,12,2,22.51475819,4,12,12,1,30.56588512,176325.8394
2,2,190996.1436,3,14,25.89633338,22,2,19,1,43.25928239,162490.5752
4,45,11651.83668,0,11,9.587391294,23,10,0,0,26.98023508,61407.26168
2,78,129072.5742,14,8,17.49006853,20,13,11,1,17.04027855,134076.8746
7,5,122282.0576,7,0,23.34439587,20,11,7,1,47.74963185,96624.76144
9,72,111198.0583,9,3,18.79500093,26,17,3,1,18.5591774,78283.74198
8,13,103682.3611,5,3,22.10100691,0,9,17,1,18.73289698,110221.9322
11,79,197482.4668,7,9,7.350509284,12,24,3,1,45.16565119,24226.13017
11,61,32597.80727,3,1,11.53560573,29,13,1,0,24.03641287,118280.1414
1,22,132468.4275,8,13,7.074383147,26,5,18,1,12.8146194,42186.83708
2,75,121889.5842,8,11,21.83327583,12,13,9,0,32.94773166,199421.3937
3,4,184470.6674,7,10,16.05155287,10,2,18,0,17.8401972,93885.1605
3,21,26625.59872,6,0,17.27324854,15,24,0,0,27.22838998,103580.9233
2,53,65481.02423,13,8,10.48617919,5,16,4,0,42.63763292,128438.563
11,33,157049.338,12,5,29.21780917,14,19,2,1,36.43844264,123724.1333
7,1,178505.6538,7,6,8.700501329,26,19,8,1,41.0901323,93138.88411
3,46,27516.10174,6,2,3.772412527,17,3,11,0,25.65953415,163367.7578
11,8,182122.7945,11,14,1.537180105,1,2,9,0,49.09765983,86621.38038
3,26,97473.208,4,7,20.39077362,27,3,1,0,45.02507229,60516.22519
10,64,185959.6955,2,10,4.198497854,12,18,0,0,39.94100421,155295.4729
8,17,11948.1364,2,9,13.42239373,11,15,17,1,46.64698865,129139.0379
9,22,67509.35132,2,11,6.512273473,3,8,15,1,29.33176928,132820.9633
4,61,145341.7181,14,2,1.221270966,5,15,5,1,41.51400906,58679.76417
11,0,115247.4986,9,6,9.938895411,29,16,0,1,42.75651679,188859.0672
10,92,56272.2947,13,13,2.615974347,5,3,3,1,27.54117153,146266.6085
11,3,149150.4772,11,2,10.91847086,9,23,14,0,16.16972578,81855.43113
7,22,160790.8541,3,14,25.02714402,27,28,6,0,20.644556,99561.43131
9,40,177565.7793,0,7,9.690234949,17,10,19,0,17.65469813,92732.00532
8,73,19470.21183,11,13,11.99676928,5,21,10,1,43.87271001,131396.6608
4,31,120344.7469,4,9,12.09601603,27,3,5,1,10.71141124,169048.2736
6,31,156035.5289,8,4,20.93889211,0,26,11,0,46.51645006,169660.6943
8,32,168494.8676,0,10,21.07704076,9,0,5,1,33.50610407,197476.4774
10,27,59732.52369,1,1,3.004026579,18,19,14,0,11.12820708,35558.4011
3,59,32769.6809,13,14,6.779885661,17,21,4,1,49.07058805,69752.5234
10,11,83757.643,3,4,18.57787531,6,25,4,0,49.33257656,7521.183975
10,89,71617.99727,5,4,18.89568838,1,15,18,0,46.56775478,2466.549663
4,19,97432.92628,10,8,5.940803314,29,17,9,0,39.83051559,156122.2623
8,3,144465.0985,10,5,5.597199819,15,15,11,1,25.21233143,133320.6471
10,69,15216.80523,12,1,14.28874731,21,12,0,1,43.57794109,33063.22405
9,66,144773.8785,12,13,25.96257002,0,26,8,0,47.48429514,109009.7788
11,81,40877.03272,11,14,12.55420452,16,13,7,0,23.42486098,151353.9268
4,36,192169.7292,7,11,24.91228208,25,3,15,1,37.28823565,68475.22559
10,22,167382.0215,5,1,14.76277762,7,5,6,0,31.54194775,123441.588
2,49,165707.582,7,12,8.131245017,0,8,3,1,17.46139306,172891.27
2,16,84595.11803,8,11,16.22518555,26,5,9,0,28.38982588,77415.31854
6,20,164450.1949,6,11,21.05634369,28,21,0,0,48.8286923,115943.7884
4,5,64130.36217,1,7,0.3979183358,28,18,13,0,23.97153255,132673.6274
10,85,28924.97878,9,10,24.33081202,13,10,3,1,39.47176515,52965.06607
7,69,2719.417626,1,0,5.997122074,6,12,5,1,12.37676454,143968.9655
1,37,35284.10665,10,9,4.635692762,7,29,18,1,22.11781505,133373.4698
4,62,141404.6455,14,3,16.88011391,19,4,15,0,26.95395769,51531.08413
8,21,167995.3543,4,2,11.01741552,16,11,3,0,14.44722973,135795.0864
9,78,103563.452,10,1,0.796556109,24,8,9,1,43.93442104,43905.28599
9,81,21108.10258,4,4,5.180349658,7,20,2,1,12.47892612,151293.2069
6,68,91467.63264,6,12,12.57242885,6,1,10,1,38.84542842,38212.60737
2,89,69431.30652,5,8,24.44486789,18,10,4,1,48.42749984,145698.3396
6,24,13608.13814,7,8,25.92651827,12,15,17,0,41.17544998,94938.39374
6,49,84330.17638,1,6,25.89212399,26,0,0,0,33.43425106,120349.7805
4,19,91838.46005,11,0,3.571488875,1,12,18,1,37.57412714,133602.4336
10,81,96319.47437,0,8,6.089889628,11,5,5,0,32.75118314,66736.96849
11,11,183895.5807,10,0,18.44561091,10,25,2,1,31.05665117,42051.30555
4,59,47178.77375,14,1,23.76282172,29,11,1,1,41.66568107,1641.290651
1,93,175440.5679,9,1,21.84812903,6,1,2,0,26.49669184,108742.3237
11,95,24030.97327,7,8,0.8039922439,10,4,11,0,47.0148916,130228.7003
10,84,124835.6109,2,9,19.25715663,26,11,11,1,10.61901089,69050.49163
10,75,127159.8416,8,0,23.52702614,27,2,4,0,29.37037794,182627.1878
5,40,62745.57367,13,13,4.323283592,9,25,2,0,49.09917557,156995.7203
9,10,104272.1791,5,12,4.807018778,2,2,13,0,26.15290797,152448.5023
6,38,106363.611,4,11,18.89277136,18,9,10,1,47.64783363,107622.8203
4,50,137318.3942,12,11,24.57526031,7,15,10,1,19.03805239,181896.1491
2,59,130580.6057,8,2,12.03982031,14,18,11,0,20.47227191,174532.4207
7,87,163600.9055,6,5,19.74056704,17,28,7,1,20.843751,130279.5736
5,39,116355.3361,14,13,7.114253539,2,19,18,0,16.74217101,61043.78095
7,8,43264.3702,3,0,20.7326721,28,27,0,1,42.61642285,154675.6379
11,99,132709.8796,13,8,12.62667042,18,21,16,1,28.43286564,114791.8323
8,57,32906.182,9,4,10.39905423,21,25,7,0,46.64210899,59609.47687
10,27,48646.17273,1,6,26.09747337,19,17,15,1,17.86323795,55421.51211
4,19,191893.2394,6,8,0.6959921902,19,7,3,0,15.3431649,145123.9762
5,33,189231.1809,2,6,22.22571973,20,2,10,0,31.83722329,41457.84442
7,87,148845.702,10,0,0.2820105205,7,16,10,1,20.84906706,190401.3155
10,77,22119.85643,13,1,9.937146865,13,22,11,0,12.97269183,33345.80313
1,32,93877.26648,8,0,8.347035686,9,19,18,1,44.93949634,194409.8373
2,20,34747.75349,10,5,27.47583384,16,24,5,1,30.64014371,42790.29147
5,72,151385.9261,5,10,21.84040157,14,22,10,0,17.6800927,13658.50594
9,71,53956.86024,11,6,2.706343094,12,29,14,1,40.34461308,168274.6702
5,62,52374.13961,2,0,13.42952403,14,10,5,1,42.67440337,59289.87641
9,75,37440.78996,5,5,14.96727888,19,1,10,0,49.92471218,14663.13765
11,87,160547.5541,6,13,9.71578753,7,25,7,0,15.11344101,180309.7258
8,83,10615.01648,2,0,8.096482248,3,8,9,0,30.07149803,90793.56653
3,13,8175.928946,13,11,13.81009773,12,14,10,1,49.02689747,165052.5393
2,80,137804.142,13,0,29.87077957,17,21,8,0,27.19138768,39164.18657
5,80,41119.00845,1,14,25.95473996,11,7,11,1,30.76975624,22354.1059
6,94,196589.7198,5,4,20.20317671,4,5,7,0,22.33457369,73656.23585
4,34,28761.18223,12,12,14.1764347,28,22,15,1,28.29424562,70252.80624
7,31,130858.4942,3,7,24.07433012,3,0,17,1,34.68872147,126731.0408
10,35,82081.17419,9,13,8.652517135,14,24,15,1,31.06623271,147114.8591
10,54,114184.0057,10,13,0.7995758861,16,2,1,1,48.56426484,111357.2573
2,72,150792.1142,13,2,5.664942065,0,0,0,0,38.15590265,105802.0414
3,99,16727.07293,1,9,10.00066221,9,18,12,1,44.46572232,138165.9166
3,51,109514.8195,4,9,29.64176257,10,27,19,1,44.62548146,19468.38532
6,3,110405.9656,7,7,4.472653738,10,22,15,0,31.62381494,162010.5651
4,9,30440.18575,9,10,21.64548952,0,13,14,0,36.681992,28006.7005
6,24,3201.82159,13,10,13.76587225,11,2,9,1,43.70223213,19532.74261
2,40,73512.7638,7,13,23.83091381,9,27,18,0,41.92768922,163916.6834
7,8,151904.2964,9,14,19.58577197,19,11,16,1,20.17010771,162472.3186
4,96,23177.24324,4,5,6.601895452,14,5,10,0,41.3971892,197703.4493
3,77,189141.7454,14,12,4.107467598,22,23,2,0,14.24357695,115092.1341
2,62,138909.8135,12,8,11.23702815,25,4,16,0,28.64421445,161088.2637
5,35,55615.48472,3,1,11.54299228,24,0,9,1,20.14026629,99817.22708
7,38,182597.1541,10,2,19.67899487,12,21,17,1,49.7120907,127274.1142
11,83,137828.7433,14,1,27.02720369,7,4,19,1,13.83629367,192739.7202
8,59,162617.0878,10,9,16.22275517,21,17,1,1,17.5907772,113512.117
5,37,111258.4341,6,11,7.518881526,14,26,18,1,17.83410018,117488.5655
9,16,25308.37673,13,8,11.32496426,8,13,0,0,10.39398682,169022.6596
7,86,86266.721,4,7,8.902761528,10,8,12,1,39.00996821,6417.887919
1,51,154149.0175,6,2,6.82351048,29,6,3,1,39.89516862,102209.0796
1,24,193419.3233,6,12,8.215398085,26,6,0,1,47.53756416,115444.2682
5,13,70955.49042,9,12,5.393156725,19,18,14,0,24.28439117,33654.44195
9,53,160955.5037,0,10,14.14519797,6,16,2,0,16.61318563,177854.45
8,88,110086.6011,8,0,13.21302454,1,17,13,1,15.23683433,168356.6111
1,59,164328.3995,10,1,6.725487098,19,6,5,0,38.95495212,48386.03622
8,28,78913.48584,11,8,27.76253174,2,17,9,0,11.69021192,2444.995068
8,51,36988.55357,11,7,21.58061595,19,24,19,0,40.38842376,101468.0937
4,63,15277.84949,12,5,26.48835532,20,1,6,0,34.75637961,138107.958
3,26,70865.19483,11,10,7.228784665,16,24,16,1,34.57074446,85.6899995
1,36,27385.39731,9,2,4.357621692,19,20,17,1,16.57614824,192451.9061
2,99,26690.49865,0,4,9.643646044,11,25,5,0,31.96814248,174820.1254
1,63,11325.25688,9,4,10.03462705,3,29,11,0,43.51225244,12018.99016
10,91,154919.6194,6,7,19.77190359,1,14,0,1,45.12448219,165010.6656
10,73,134749.5376,7,10,8.841190857,19,2,7,0,40.25021593,162549.8807
9,29,35324.61528,2,3,20.55690293,29,8,4,0,21.57795952,31016.98617
2,89,50188.09879,12,7,14.14631921,18,28,19,0,14.61850827,4106.787621
8,12,195742.5865,14,3,14.56773789,1,3,11,0,29.16045527,110466.0728
11,40,173147.8558,14,10,1.265029384,24,0,19,0,21.34960481,88623.35667
3,43,89129.1652,8,8,1.961886979,12,20,1,1,48.23583539,131997.4702
5,89,78943.71196,11,2,23.96656943,2,21,15,1,19.21187823,56326.69444
8,20,194121.0549,10,5,14.37518361,10,27,8,0,36.32053708,60997.58656
5,51,175811.3902,14,10,18.09945159,19,14,1,1,42.12075957,147349.2117
5,36,9586.754276,3,9,22.9939515,12,0,6,1,39.4722758,61471.76092
5,17,109447.7107,4,13,22.94256531,18,26,8,0,22.58794241,114148.2428
2,22,182900.2989,4,8,9.765233532,22,26,19,1,25.75498329,73387.1708
2,32,95373.62688,8,0,26.51015582,18,3,3,0,17.51965805,138113.8344
5,10,136361.512,8,0,14.85798696,25,23,19,0,46.80418945,111970.8469
6,24,12802.98056,1,14,20.14107804,10,12,13,0,25.92725906,114396.2394
3,13,97313.27702,1,12,18.16326639,25,18,15,1,12.43114819,117316.8166
7,30,177970.9522,6,10,21.50493052,13,16,3,0,23.32108808,91936.92897
3,71,50636.79017,4,4,23.64926429,18,27,2,0,16.87771247,13347.91052
9,86,124343.0928,0,9,23.48453394,12,29,16,1,37.4595958,166590.5134
2,84,116299.362,2,11,14.26268397,15,7,6,1,32.23116982,66344.55875
6,25,67133.46875,10,5,26.59026418,27,23,7,0,27.24126957,192924.1684
1,63,66598.33152,4,10,21.02134329,10,10,11,1,21.22883395,184119.1789
8,28,11689.42485,1,5,24.79229367,28,29,8,0,26.16296632,164081.2905
4,15,97419.93128,13,0,7.769291785,15,9,2,0,42.09474784,58945.69975
10,20,137214.1605,2,8,1.703594336,24,16,7,0,20.32323493,121008.1996
6,27,104169.1397,11,14,8.649714222,0,8,17,1,20.47369682,197271.8554
8,73,112253.2151,7,9,3.736194737,3,23,2,0,34.95754843,99607.204
8,90,160342.5355,8,2,28.8587367,27,1,2,1,35.23487839,89106.34492
7,52,121696.5376,11,5,21.87869749,4,23,0,1,45.92322454,6184.06172
9,69,20064.35157,10,6,8.541507365,23,21,5,0,30.21404681,18806.87645
4,76,160627.0928,5,14,13.31929151,5,27,7,1,15.99978539,196417.9973
1,7,20510.94856,2,1,20.10348475,7,2,15,0,13.28221642,71995.94867
8,15,124050.1089,1,14,21.83064001,7,23,3,1,13.49222764,82980.7759
8,29,87019.43923,1,2,22.24401834,2,20,16,0,17.38260028,44762.90152
7,42,19724.97466,5,13,26.06727674,11,8,13,0,47.9239734,5084.752334
8,98,67798.79828,12,13,25.54514757,12,11,0,0,13.43055647,126406.869
