Order Line ID,Order ID,Order Priority,CustomerID,Customer Segment,Product ID,Product Container,Profit,Quantity Ordered,Sales,Discount,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,Order Date
3923,87076,Critical,CUS_0x870d,Home Office,c66d1d41d4350609b80be7e0cb1ed66c,Paquete pequeño,59.22,9,89.16,3.3,10.32,1.99,Aéreo Urgente,22-Jan-13,20-Jan-13
7673,87553,Medium,CUS_0xa31b,Corporativo,70127ceba787b9223b5409a01f2e07ef,Caja pequeña,28.87,9,45.69,1.7,5.18,0.5,Aéreo Regular,22-Jan-13,20-Jan-13
7800,87316,Medium,CUS_0x29d8,Corporativo,1dc8bad23b3ff34ec2888a8ea9dd7521,Caja grande,597.21,10,"1,078.35",48.01,111.17,24.49,Aéreo Regular,22-Jan-13,20-Jan-13
5336,90000,Not Specified,CUS_0x4e01,Home Office,ba9b9316bebe07d2be0c1e2d90b5d2fa,Barril Jumbo,853.06,8,"2,885.30",128.79,375.69,58.92,Camión de reparto,22-Jan-13,21-Jan-13
5337,90000,Not Specified,CUS_0x2dec,Home Office,f94cf20ec8ddec0d1c19225dad90514b,Caja pequeña,6.45,5,95.96,6.46,21.09,8.68,Aéreo Regular,22-Jan-13,20-Jan-13
7799,87316,Medium,CUS_0x5480,Corporativo,a4b05926b1756aeeb962f87ebd1336cb,Caja pequeña,-12.44,10,76.08,5.11,8.27,4.71,Aéreo Regular,22-Jan-13,20-Jan-13
685,86297,High,CUS_0x5974,Negocio Pequeño,157bde1c1888833f190e719dbc48f4f6,Caja jumbo,-226.52,9,286.6,14.51,33.52,45.51,Camión de reparto,23-Jan-13,20-Jan-13
7861,89872,Medium,CUS_0x4e35,Negocio Pequeño,3f1a51d5858b26cce975f39a8460bbaa,Caja pequeña,24.25,12,34.04,2,3.05,0.5,Aéreo Regular,24-Jan-13,21-Jan-13
7962,86925,Low,CUS_0x2665,Home Office,44f5a7e66fea13a96ff5412aae492ce0,Caja jumbo,"4,696.56",8,"7,289.08",296.29,929.73,44.55,Camión de reparto,26-Jan-13,21-Jan-13
6681,89218,High,CUS_0x41ea,Home Office,400ea92504251eade4822faef579f240,Caja pequeña,708.47,7,"1,236.57",68.78,189.95,19.99,Aéreo Regular,23-Jan-13,21-Jan-13
7862,89872,Medium,CUS_0x6d43,Negocio Pequeño,1d15aa5cceefa670f0cc83de517dc4f9,Caja jumbo,380.83,10,"2,299.00",62.3,229.9,29.1,Camión de reparto,23-Jan-13,21-Jan-13
6684,89218,High,CUS_0x79e4,Home Office,fd01e8db5156ae0fc8002ec4395f5dec,Caja pequeña,-20.91,9,141.65,4.76,16.06,9.73,Aéreo Regular,22-Jan-13,21-Jan-13
391,89521,Critical,CUS_0x1de9,Home Office,cbc9157791311819920512b26072be6f,Caja pequeña,-19.57,2,63.34,3.28,34.8,5.5,Aéreo Regular,23-Jan-13,21-Jan-13
5242,28225,Critical,CUS_0xc21f,Corporativo,a8fc406707e6d3e5114cc274f7673a95,Caja pequeña,-64.01,9,192.69,6.5,21.41,14.39,Aéreo Regular,22-Jan-13,21-Jan-13
6682,89218,High,CUS_0x6d40,Home Office,d58848df2982619c1f0aef9f66270b60,Caja mediana,-875.34,11,"1,049.22",34.65,97.33,39.61,Aéreo Urgente,23-Jan-13,21-Jan-13
3830,90120,Critical,CUS_0x5a3d,Corporativo,572cb165acb2d94b9caaee2c88229066,Caja grande,-395.52,3,253.82,4.75,85.46,35,Aéreo Regular,24-Jan-13,21-Jan-13
9245,91296,Medium,CUS_0x7e06,Negocio Pequeño,d6e359c71ae631a55082b49cf27dd142,Caja pequeña,-28.08,5,386.5,7.82,78.08,12.14,Aéreo Regular,25-Jan-13,22-Jan-13
4513,90189,Not Specified,CUS_0xa250,Cliente,4a7dc6e2a274dd040a6e573cfeb87869,Caja pequeña,-27.82,11,334.42,20.98,32.69,5.76,Aéreo Regular,25-Jan-13,22-Jan-13
4512,90189,Not Specified,CUS_0xb22f,Cliente,473aade3da1e47c0a2259527c228b0d8,Paquete pequeño,-28.75,5,36.1,0.05,7.22,8.37,Aéreo Regular,24-Jan-13,22-Jan-13
3387,89112,Low,CUS_0x109b,Negocio Pequeño,d13e16887dec367de26b7be46de65eeb,Caja grande,703.12,5,"1,023.64",46.86,211.06,24.49,Aéreo Urgente,26-Jan-13,23-Jan-13
3386,89112,Low,CUS_0x1d28,Negocio Pequeño,2dcbd9d0725d50da025a56aed27f2a48,Caja grande,845.67,8,"1,811.45",140.25,251.59,24.49,Aéreo Regular,26-Jan-13,23-Jan-13
3393,29319,Low,CUS_0x8848,Negocio Pequeño,efba68bd4e06619e83a308c72eb11f80,Caja grande,380.11,21,"4,299.29",201.48,211.06,24.49,Aéreo Urgente,26-Jan-13,23-Jan-13
3392,29319,Low,CUS_0x6e35,Negocio Pequeño,5dc4ba215b4334da59b96f1ef601eab0,Caja grande,445.08,30,"6,792.93",533.31,251.59,24.49,Aéreo Regular,26-Jan-13,23-Jan-13
2172,90270,High,CUS_0x88e3,Corporativo,709a4655c9e903ca1167a74ba4d41d8b,Caja mediana,-13.36,6,90.41,3.16,15.22,6.75,Aéreo Regular,24-Jan-13,23-Jan-13
2575,89431,Low,CUS_0x2509,Negocio Pequeño,930079ecd689796e85eb066d4dad88b8,Caja pequeña,-22.83,1,65.86,2.58,71.59,0.99,Aéreo Regular,29-Jan-13,23-Jan-13
6220,85947,Medium,CUS_0x3d77,Home Office,a692210897ca62bc413e8f3923a1b47a,Caja mediana,-27.97,6,73.36,0.59,12.35,6.96,Aéreo Regular,26-Jan-13,23-Jan-13
5360,90333,Not Specified,CUS_0x3e62,Cliente,42833a6d5b8ac163d09120d4268f3e45,Caja pequeña,17.07,4,478.66,29.27,132.96,8.99,Aéreo Regular,28-Jan-13,24-Jan-13
3593,89595,High,CUS_0x12fa,Cliente,3e76a23d758fb9cb146426dd2c4ad674,Paquete pequeño,79.53,8,117.41,3.89,15.13,5,Aéreo Regular,27-Jan-13,25-Jan-13
8730,86899,High,CUS_0x90a1,Corporativo,ec7baf03b2193f65b18c1c79f0364280,Barril Jumbo,55.6,4,106.39,4.54,27.42,14.36,Camión de reparto,27-Jan-13,25-Jan-13
8722,86899,High,CUS_0xbd4,Corporativo,c225eed3521ce3cdf14c9be4498a65ce,Caja mediana,-3.81,8,"1,172.74",73.59,159.34,13.99,Aéreo Urgente,27-Jan-13,25-Jan-13
8731,86899,High,CUS_0x6dfc,Corporativo,ace424055a52486e7c9b52c10e82f51e,Caja grande,-322.14,10,308.52,22.91,34.28,35,Aéreo Regular,27-Jan-13,25-Jan-13
5198,86331,Medium,CUS_0x3187,Cliente,d1395b0d74a6257b6995027e9f85942c,Caja mediana,"-1,855.93",12,"1,059.95",71.29,96.01,56.2,Aéreo Regular,28-Jan-13,25-Jan-13
5199,86331,Medium,CUS_0xbafa,Cliente,ca0835ffe42100df7f0b51545984170d,Caja pequeña,-35.92,3,17.6,1.1,6.31,5.35,Aéreo Regular,28-Jan-13,25-Jan-13
8176,86544,Critical,CUS_0x2ad8,Corporativo,610a6af616dbe8efa51bad6564645305,Paquete pequeño,264.81,10,450.27,13.95,46.42,8.99,Aéreo Regular,29-Jan-13,26-Jan-13
6210,85948,Not Specified,CUS_0x6694,Home Office,039b02b5211110d4bfb0d3148692d47d,Caja pequeña,963.63,10,"2,000.08",113.3,217.4,2.5,Aéreo Regular,28-Jan-13,26-Jan-13
8172,86544,Critical,CUS_0x5b8c,Corporativo,6c997e3cba6dedb8d1c60e3e92f265d3,Bolsa de papel,6.17,9,25.39,1.25,3.1,0.7,Aéreo Regular,28-Jan-13,26-Jan-13
8177,86544,Critical,CUS_0xbe65,Corporativo,459f1fb86b4d4f5af998ed7080b431d1,Bolsa de papel,-3.64,13,14.79,0.66,1.21,0.7,Aéreo Regular,30-Jan-13,26-Jan-13
9241,89356,Medium,CUS_0x8f45,Cliente,8f0baece13929804b090aed1c792ecf4,Caja pequeña,-38.46,1,114.79,3.37,117.13,2.5,Aéreo Regular,29-Jan-13,26-Jan-13
1441,86189,Medium,CUS_0xb67c,Home Office,f46ae5f8a678e7a4e2792cdbbd3e9974,Bolsa de papel,44.6,9,65.34,1.86,7.26,2,Aéreo Urgente,29-Jan-13,27-Jan-13
1418,17155,Medium,CUS_0xe84,Home Office,0f84562e26106d5522e6894bead7b679,Bolsa de papel,32.91,36,261.36,8.82,7.26,2,Aéreo Urgente,29-Jan-13,27-Jan-13
62,87651,High,CUS_0x74bd,Corporativo,c1ef09b4954ecbc9a90705d6a09aebd3,Caja pequeña,-27.33,1,55.04,2.77,58.55,14.3,Aéreo Regular,29-Jan-13,27-Jan-13
1972,87725,Low,CUS_0x99d9,Corporativo,b4dce509a38b20eb2576dd8668aec16b,Caja pequeña,-52.77,1,62.02,2.25,63.29,3.99,Aéreo Regular,6-Feb-13,27-Jan-13
1973,87725,Low,CUS_0x4340,Corporativo,226e446c8d6c7f40ef4cbe6d4c12ccd1,Caja pequeña,-37.73,9,47.75,1.94,5.47,5.74,Aéreo Regular,1-Feb-13,27-Jan-13
1442,86189,Medium,CUS_0xb25a,Home Office,ca8252e561a7f77d3e5b0d4c4a540915,Caja grande,-211.12,8,266.01,11.19,34.28,35,Aéreo Urgente,28-Jan-13,27-Jan-13
5060,90899,Critical,CUS_0x82e6,Cliente,21f10de330d395c746a5b89c74b428b8,Caja pequeña,33.14,4,368.73,25.63,101.3,4.9,Aéreo Regular,31-Jan-13,28-Jan-13
5593,87146,Medium,CUS_0x562b,Corporativo,df71ab6a94d17cb0f65942e61abf5295,Caja pequeña,-157.19,10,"4,353.94",185.11,444.28,19.99,Aéreo Regular,1-Feb-13,28-Jan-13
5588,87146,Medium,CUS_0x3356,Corporativo,d26229d421205ca9df35809e9acc754c,Caja jumbo,-263.48,1,249.22,8.17,254.31,60.2,Camión de reparto,31-Jan-13,28-Jan-13
2044,86279,Critical,CUS_0xa201,Corporativo,c4a3ee778dfab284c60b2e3616c82b9e,Paquete pequeño,224.43,11,332.05,22.19,33.54,1.99,Aéreo Regular,1-Feb-13,29-Jan-13
7596,91229,Low,CUS_0x1884,Cliente,b09b2ac5f18e3f6c0033f647448850b6,Caja grande,"2,764.13",8,"4,512.73",265.7,606.55,24.49,Aéreo Regular,4-Feb-13,29-Jan-13
5994,86050,Low,CUS_0x919b,Home Office,af4c495d6cc5837225f51ba6081044b6,Caja pequeña,38.99,10,60.42,4.38,6.64,0.5,Aéreo Regular,31-Jan-13,30-Jan-13
5995,86050,Low,CUS_0x132f,Home Office,cc2e5a0363e3de652f2476958da67353,Bolsa de papel,26.69,8,42.08,1.34,5.26,0.8,Aéreo Regular,7-Feb-13,30-Jan-13
5993,86050,Low,CUS_0x775a,Home Office,731eae2b4e2aceed47092da1cbb368cf,Barril Jumbo,345.33,11,"1,700.60",123.23,169.89,30,Camión de reparto,31-Jan-13,30-Jan-13
662,86267,Critical,CUS_0x7307,Home Office,7a447f4fcaaa4defc9a070c4d57283d3,Paquete pequeño,0.66,4,34.14,1.03,8.8,2.64,Aéreo Regular,2-Feb-13,30-Jan-13
4593,40101,Low,CUS_0x8f19,Corporativo,e76f68adeb980e5c9baf58200c311be1,Caja pequeña,13.05,46,"2,184.26",172.23,52.76,19.99,Aéreo Urgente,5-Feb-13,30-Jan-13
2386,90185,Not Specified,CUS_0xb521,Corporativo,59dda5f9ebdeb80f380780768bcf434c,Caja jumbo,-633.35,10,"2,216.16",93.13,230.85,69.64,Camión de reparto,1-Feb-13,30-Jan-13
2385,90185,Not Specified,CUS_0x990,Corporativo,abfeb56df2bedfc5603aa73da691d6b2,Bolsa de papel,-20.31,2,15.31,0.71,8.06,5.83,Aéreo Regular,2-Feb-13,30-Jan-13
5838,86002,Not Specified,CUS_0x6b56,Corporativo,a1d420827a3c7f4ab381b666a75e1056,Bolsa de papel,-52.34,9,66.24,0.47,7.36,1.6,Aéreo Regular,2-Feb-13,30-Jan-13
3177,88598,Low,CUS_0x19b5,Corporativo,6451b49bb1eba53ca1f3a66cbdce7cc0,Caja pequeña,8.7,4,12.87,0.47,3.25,0.5,Aéreo Regular,6-Feb-13,31-Jan-13
5794,89664,Critical,CUS_0x2778,Cliente,f957309ca1c7fe4dfcc1aea334e87dc7,Barril Jumbo,-14.67,10,803.23,45.68,85.45,33.6,Camión de reparto,3-Feb-13,31-Jan-13
2330,38529,Low,CUS_0x387e,Corporativo,1108348bf7b564996806ae760cd6339e,Bolsa de papel,-0.48,38,45.06,1.89,1.21,0.7,Aéreo Regular,2-Feb-13,1-Feb-13
1051,89319,Critical,CUS_0xc36d,Corporativo,12159d1d8d7a79de589a27c9ef1ead2b,Caja grande,-359.88,8,"1,171.15",78.8,162.66,69,Aéreo Regular,3-Feb-13,1-Feb-13
187,55713,High,CUS_0x82e5,Corporativo,1bdba0534ce8d53999a930963d105a98,Barril Jumbo,-233.91,49,"5,787.78",431.37,129.8,70.2,Camión de reparto,4-Feb-13,1-Feb-13
216,87364,Not Specified,CUS_0x38d8,Cliente,f87af7990803bfb772f4d4e94437b7bc,Caja pequeña,-139.66,11,93.94,3.09,8.54,7.96,Aéreo Regular,3-Feb-13,1-Feb-13
195,87947,High,CUS_0x52d5,Corporativo,919dde60e7c6de5ddf40632d993b5aee,Barril Jumbo,-233.91,12,"1,417.42",82.18,129.8,70.2,Camión de reparto,4-Feb-13,1-Feb-13
1568,87020,Not Specified,CUS_0xbcc9,Home Office,4513c2e9049e12e163b9b56c3c02a2d7,Caja pequeña,-116.84,7,260.61,7.07,37.99,5,Aéreo Regular,5-Feb-13,2-Feb-13
6224,90145,Medium,CUS_0x78f3,Corporativo,07e550b2ed635bdb1ddb5989c7484083,Caja pequeña,32.32,6,45.62,0.79,7.68,11.15,Aéreo Regular,5-Feb-13,3-Feb-13
6223,90145,Medium,CUS_0x532d,Corporativo,f444643647ec707769d05cf6552ec8d9,Caja pequeña,43.81,12,62.16,0.79,5.18,0.5,Aéreo Regular,6-Feb-13,3-Feb-13
3188,88599,Low,CUS_0x29f5,Corporativo,0c4409163af7b022cd91fb10f3ab9d81,Paquete pequeño,249.86,13,381.32,17.23,31.54,1.99,Aéreo Urgente,9-Feb-13,3-Feb-13
5999,86051,Low,CUS_0x1863,Home Office,55338d5274f929117c5c9ae0ea087cb5,Barril Jumbo,726.15,8,"1,129.76",67.72,153.5,17.85,Camión de reparto,4-Feb-13,3-Feb-13
8362,86101,Medium,CUS_0x610a,Negocio Pequeño,7cadf3bda1feb41ee5f29b52d35c6743,Caja pequeña,65.57,12,170.52,10.09,15.28,6.46,Aéreo Regular,5-Feb-13,3-Feb-13
3603,89993,Medium,CUS_0xc29b,Cliente,b658213c93893562630a14cb70a0a425,Caja pequeña,5.28,2,26.01,0.83,13.69,1.49,Aéreo Regular,6-Feb-13,3-Feb-13
4002,90731,Medium,CUS_0xae08,Home Office,c2040196a52ab0e56dc63d4422529a22,Caja jumbo,-27,11,"1,559.80",90.11,154.13,80.2,Camión de reparto,5-Feb-13,3-Feb-13
3189,88599,Low,CUS_0x7269,Corporativo,283f2ff3a8125dd93c2429f5db26a0c0,Caja pequeña,-6.48,5,42.68,1.15,8.8,4.82,Aéreo Regular,8-Feb-13,3-Feb-13
6003,86051,Low,CUS_0x9449,Home Office,c189a927a0da2d9a41cb0dc64a2eeed2,Barril Jumbo,-152.23,5,166.56,10.37,35.82,19.19,Camión de reparto,8-Feb-13,3-Feb-13
4001,90731,Medium,CUS_0x9338,Home Office,e7005d710109ea53f34dd8d10c37b328,Caja pequeña,-140.92,9,59.71,2.1,6.84,6.6,Aéreo Regular,5-Feb-13,3-Feb-13
3604,89993,Medium,CUS_0x8559,Cliente,a91fb2a7cf804e626081cf3473e51949,Bolsa de papel,-41.12,9,51.86,1.88,6.13,3.37,Aéreo Regular,6-Feb-13,3-Feb-13
1820,88502,Medium,CUS_0xa874,Negocio Pequeño,c51ecfa5fef6470774c384a990eb4d2b,Paquete pequeño,-13.23,10,16.74,0.62,1.8,1.99,Aéreo Regular,5-Feb-13,3-Feb-13
6225,90145,Medium,CUS_0x56c5,Corporativo,50618231e500003893415f5cab370325,Caja pequeña,-15.04,3,19.04,1.1,7.05,6.93,Aéreo Regular,7-Feb-13,3-Feb-13
4000,90731,Medium,CUS_0x6df3,Home Office,30b74f48fd5655e83d029f1278b0da2c,Caja pequeña,-13.69,8,17.25,0.76,2.27,6.05,Aéreo Regular,5-Feb-13,3-Feb-13
6403,88265,Critical,CUS_0x16d9,Home Office,6be88f588f5e123f6c79cff62b600600,Bolsa de papel,38.04,7,53.76,1.09,7.68,1.77,Aéreo Regular,5-Feb-13,4-Feb-13
600,90236,Critical,CUS_0xbc4,Negocio Pequeño,e0c5931cb52248bb8bba55c49160c11e,Barril Jumbo,"1,066.62",6,"1,665.44",78.72,295.29,23.19,Camión de reparto,6-Feb-13,4-Feb-13
7685,86227,Medium,CUS_0x24e8,Negocio Pequeño,59e9218243d8e0e3035a978fcb9d5f16,Barril Jumbo,"2,608.61",10,"4,917.00",295.34,528.71,28.14,Camión de reparto,6-Feb-13,4-Feb-13
1768,88173,Low,CUS_0x4d4,Negocio Pequeño,b55a4c38ffef45fb8712025c8cc306e4,Bolsa de papel,9.27,12,33.93,1.62,3.04,1.01,Aéreo Regular,9-Feb-13,4-Feb-13
7527,35200,Medium,CUS_0xbfd0,Corporativo,b2663517be6591f241f8627d6abaa918,Caja pequeña,-99.45,15,145.31,10.05,10.53,12.52,Aéreo Regular,7-Feb-13,4-Feb-13
7686,86227,Medium,CUS_0x1d13,Negocio Pequeño,ed820861f16d87e58a70a5bd5baa9806,Caja pequeña,-165.2,1,169.52,12.48,188.35,19.99,Aéreo Regular,7-Feb-13,4-Feb-13
1769,88173,Low,CUS_0x67b5,Negocio Pequeño,416f0f981a16997c67ce173bc25d1122,Caja pequeña,-633.24,2,372.31,22.88,206.84,3.99,Aéreo Regular,12-Feb-13,4-Feb-13
6773,91414,High,CUS_0xc36d,Negocio Pequeño,b0d4eff37d8f1552a5c69f5b65cef42a,Caja pequeña,150.1,1,210.88,7.6,217.4,8.99,Aéreo Urgente,8-Feb-13,5-Feb-13
1026,90338,Low,CUS_0xa294,Corporativo,d53cbc4422cbbd70ecdde69f226c6ad6,Barril Jumbo,"1,230.13",11,"1,812.73",71.67,169.89,30,Camión de reparto,10-Feb-13,5-Feb-13
5155,88579,High,CUS_0x3abe,Home Office,914892bcd8cf54b2ea942d2b60e7e8ad,Caja jumbo,-13.96,8,"2,148.87",82.03,274.09,66.67,Camión de reparto,6-Feb-13,5-Feb-13
6772,91414,High,CUS_0x4d25,Negocio Pequeño,2f59a357afa9843704f0572e3b9e3cd8,Caja grande,-425.03,4,295.22,9.3,75.31,69,Aéreo Regular,7-Feb-13,5-Feb-13
1098,87700,Critical,CUS_0x8448,Negocio Pequeño,e8571e978158d4a38992cc67b11a1ede,Caja mediana,-760.99,1,960.35,53.14,1055.33,13.99,Aéreo Regular,8-Feb-13,5-Feb-13
2940,86767,Low,CUS_0x48a4,Cliente,742b7094c289ef433d83a52f6c660b1e,Caja pequeña,104.34,8,161.97,7.99,21.09,8.68,Aéreo Regular,14-Feb-13,6-Feb-13
2941,86767,Low,CUS_0x5b6c,Cliente,8f60cb9cbae7a6205dd5b7926f4dd261,Caja pequeña,364.39,7,856.26,57.71,132.96,7.69,Aéreo Regular,9-Feb-13,6-Feb-13
4595,44002,Medium,CUS_0x21b7,Corporativo,4ad2eb704e8963cadfc95c64792dbaee,Caja pequeña,-50.56,14,253.67,11.97,18.68,9.47,Aéreo Regular,7-Feb-13,6-Feb-13
4594,44002,Medium,CUS_0x663d,Corporativo,0daca7e2672829c30a27c646c99456df,Caja pequeña,-64.24,46,308.09,17.33,7.05,5.66,Aéreo Regular,9-Feb-13,6-Feb-13
7699,88819,Medium,CUS_0x81c5,Corporativo,c8ae81fd7e3947b7065e2d339ce596c3,Caja pequeña,-92.39,12,359.91,17.92,32.25,2.99,Aéreo Regular,7-Feb-13,6-Feb-13
9425,87530,High,CUS_0x33d2,Cliente,9e7317eca193ae5d66119f241da1afaf,Caja mediana,337.67,5,503.28,29.1,111.84,13.99,Aéreo Urgente,11-Feb-13,7-Feb-13
1202,3138,Not Specified,CUS_0x2d84,Cliente,2e5d7fdf02dd96acc145c3febd14d203,Caja pequeña,-549.29,4,706.61,44.62,189.95,19.99,Aéreo Urgente,8-Feb-13,7-Feb-13
1208,88023,Not Specified,CUS_0xaee8,Cliente,74f4f94f29aa63d82765a1214d9d55cd,Caja pequeña,-413,1,176.65,9.41,189.95,19.99,Aéreo Urgente,8-Feb-13,7-Feb-13
3353,89514,Critical,CUS_0xc60a,Corporativo,8c8250be607f4bedf9c2292ae891d0ee,Caja mediana,20.62,2,29.22,0.43,14.76,7.51,Aéreo Regular,11-Feb-13,9-Feb-13
5862,87072,Medium,CUS_0x8f1b,Corporativo,4b75a14507ff6c0c7f57bb45013f5ebd,Caja pequeña,15.15,11,235.51,1.69,21.41,14.39,Aéreo Regular,12-Feb-13,9-Feb-13
2994,88101,Medium,CUS_0xc9f,Corporativo,36d2c4cf8130929e2e444fb819927915,Caja pequeña,-46.58,6,37.9,1.95,6.72,5.19,Aéreo Regular,11-Feb-13,9-Feb-13
4053,86812,High,CUS_0x5f55,Home Office,8e791fcb14fbfe6cd1f93507695efd80,Caja pequeña,-182.82,10,114.91,5.73,11.97,5.01,Aéreo Regular,11-Feb-13,9-Feb-13
7599,87160,High,CUS_0x55d3,Cliente,5a31f2506396a3feec8df4357faf0786,Caja pequeña,107.29,12,"2,478.36",121.58,217.4,8.99,Aéreo Urgente,12-Feb-13,10-Feb-13
6260,87695,Critical,CUS_0x1414,Corporativo,55bce30049f96eb66454482dfa288cee,Barril Jumbo,26.78,9,"2,393.65",130.7,285.98,50,Camión de reparto,13-Feb-13,10-Feb-13
6263,47493,Critical,CUS_0x6075,Corporativo,18dd06cc527c207634b7d0c919e9a8fd,Barril Jumbo,-92.8,36,"9,574.61",620.87,285.98,50,Camión de reparto,13-Feb-13,10-Feb-13
6783,86883,High,CUS_0x5f05,Cliente,dbcb3c3b8409fc4a236e00633b10921b,Barril Jumbo,"-1,542.71",2,"4,255.38",153.88,2149.18,14.7,Camión de reparto,13-Feb-13,10-Feb-13
7600,87160,High,CUS_0x5859,Cliente,31a19efbd8cff7e235c33adba76ba245,Caja pequeña,"-1,897.30",5,"1,000.04",62.62,217.4,8.99,Aéreo Regular,12-Feb-13,10-Feb-13
2486,90771,Low,CUS_0xde7,Negocio Pequeño,a878e80f4d04e5f892c1909fa0d76668,Caja pequeña,18.42,4,27.76,1.64,7.71,0.49,Aéreo Regular,21-Feb-13,11-Feb-13
3424,90662,Not Specified,CUS_0x14e5,Home Office,d15d66fb20be02ea236bdaf8127a556a,Caja mediana,585.55,6,917.8,34.96,159.34,13.99,Aéreo Regular,15-Feb-13,11-Feb-13
32,86836,High,CUS_0x40de,Negocio Pequeño,04192dabfe7920ea010c5c5f2779a175,Caja pequeña,630.65,10,"1,162.90",45.25,122.41,2.5,Aéreo Regular,14-Feb-13,11-Feb-13
3425,90662,Not Specified,CUS_0x8caf,Home Office,2da9f800a2aad9376ddb9bdeb4b2dfe0,Caja pequeña,309.27,4,714.01,27.19,185.94,11.87,Aéreo Regular,14-Feb-13,11-Feb-13
2487,90771,Low,CUS_0x4af2,Negocio Pequeño,30f153e7e1c957f1fb79fe301ef6b8c8,Bolsa de papel,10.2,5,32.52,1.63,7.07,1.56,Aéreo Regular,12-Feb-13,11-Feb-13
31,86836,High,CUS_0x3f04,Negocio Pequeño,81327863cee30869e5140780fe7e35bd,Bolsa de papel,2.55,6,18.09,0.62,3.14,1.58,Aéreo Regular,15-Feb-13,11-Feb-13
9316,90500,Medium,CUS_0x558e,Home Office,6699171fdf5232b15a8804c16c796282,Caja pequeña,-40.75,4,28.16,0.83,7.49,6.05,Aéreo Regular,13-Feb-13,11-Feb-13
6980,86528,Medium,CUS_0xaa3a,Home Office,437276e0adce325242e6bc7c6b16a968,Caja pequeña,-19.63,1,12.83,0.23,13.23,7.17,Aéreo Regular,13-Feb-13,11-Feb-13
9171,90985,Medium,CUS_0x70bd,Cliente,f72d07def50c5345db3008c6d2bace06,Caja pequeña,-46.46,9,58.48,2.03,6.84,8.19,Aéreo Regular,15-Feb-13,11-Feb-13
8769,86489,Medium,CUS_0x1bb7,Corporativo,4560ea3e0629e98b0de124a9a136a589,Caja pequeña,59,12,82.94,4.07,7.68,5.47,Aéreo Regular,13-Feb-13,12-Feb-13
9231,89928,Critical,CUS_0x9abb,Home Office,62bbc4bb1550847de12b3375d0af4e1f,Caja grande,"1,492.65",11,"2,187.99",82.28,205.06,11.54,Aéreo Regular,15-Feb-13,12-Feb-13
7969,86926,High,CUS_0xa4b3,Home Office,80aad2dc8d31e0b13acf89ed740569bf,Caja jumbo,546.05,11,892.95,35.3,85.45,30.06,Camión de reparto,14-Feb-13,12-Feb-13
9221,21572,Critical,CUS_0x2c7f,Home Office,d7a4bf39a62901e1a8e8bf0807158b5d,Caja grande,"2,764.19",42,"8,354.14",393.78,205.06,11.54,Aéreo Regular,15-Feb-13,12-Feb-13
5473,86933,Critical,CUS_0x727e,Home Office,e44965c991f41cdc2aaf8f30b37697c3,Caja jumbo,"-1,285.48",11,"1,376.39",56.6,127.68,58.64,Camión de reparto,15-Feb-13,12-Feb-13
7970,86926,High,CUS_0x5bb7,Home Office,e498f1e9750431047224ca497b417daa,Caja pequeña,-10.87,2,13.68,0.23,6.84,10.05,Aéreo Regular,15-Feb-13,12-Feb-13
4711,87244,Low,CUS_0x6863,Home Office,4c75210dbbe7c05e52dccb5a0b11a64d,Caja mediana,42.79,1,61.44,1.76,64,12.23,Aéreo Regular,16-Feb-13,13-Feb-13
1688,87952,Not Specified,CUS_0x4cab,Cliente,028ca82416570fd0a4e303576735a45a,Caja jumbo,"1,151.71",9,"2,250.72",52.67,250.08,59.24,Camión de reparto,15-Feb-13,13-Feb-13
4687,13408,Low,CUS_0x3019,Home Office,e12cf6d02b2ed40cc03368f6a70e685a,Caja mediana,112.56,4,245.76,12.48,64,12.23,Aéreo Regular,16-Feb-13,13-Feb-13
1691,56452,Not Specified,CUS_0xb689,Cliente,1ceace86209775eee148750d8715d7ed,Caja jumbo,"1,151.71",34,"8,502.72",287.78,250.08,59.24,Camión de reparto,15-Feb-13,14-Feb-13
6798,48836,Critical,CUS_0x63c,Home Office,ef897fdf2d200f37b51f29ddc156dc43,Caja jumbo,-90.68,8,"2,675.33",199.49,367.49,40.19,Camión de reparto,16-Feb-13,13-Feb-13
6790,86884,Critical,CUS_0x7532,Home Office,8ad7a0e47b2ebc5660c05d6591c822fa,Caja jumbo,-90.68,2,668.83,44.75,367.49,40.19,Camión de reparto,16-Feb-13,13-Feb-13
6391,91304,Not Specified,CUS_0x564a,Cliente,3e0c49fdcb6a18cd6eabc74bbde77cfc,Caja pequeña,449.69,9,672.71,47.59,83.05,19.99,Aéreo Regular,16-Feb-13,14-Feb-13
1554,86308,Critical,CUS_0x4e1f,Cliente,9ee512a55a3ca19742c5f6d384b7397a,Bolsa de papel,25.69,5,39.15,2.34,8.42,1.25,Aéreo Regular,17-Feb-13,14-Feb-13
1553,86308,Critical,CUS_0x649e,Cliente,996f554ba7efa48f424ab9a00b2827df,Caja pequeña,14.76,6,23.34,0.97,4.01,1.49,Aéreo Regular,17-Feb-13,14-Feb-13
1555,86308,Critical,CUS_0x5602,Cliente,870da048912a4e700de5904cc2478ee0,Caja jumbo,-555.89,12,"4,915.98",292.94,440.5,75.23,Camión de reparto,16-Feb-13,14-Feb-13
